Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.479500804367962,0.565361971216747,0.530488784196156,0.606292970495395,0.606336211245478,0.999017733032756,0.797565982522342,0.80946555551042,0.303730936904741,0.781587237694074,0.000155415447809839,2500000000,0.464019526433658,0.000598059805980598,0.0946452070047576,0.21027348194345,0.21027348194345,0.21027348194345,0.216602061075919,0.319410058711183,0.0209930880106478,0.100806123279863,0.184002410183023,0.0220939343393049,0.848025287868418,0.689527280550318,0.689527280550318,0.217571715703738,6450000000,0.000451973769350938,0.264101607727036,0.375144368689691,0.0187275546722163,0.0143015420087912,0.631374227750305,0.00521161053812273,0.107325331801554,0.892674668198446,0.00580100940149784,0.373614071660072,0.00576862142926782,0.100770270490335,0.183017871955358,0.397837419264948,0.0659670164917541,0.00078723382670711,0.00803016006523865,9040000000,0.000156595033894882,0.0201612903225806,0.0193734118649296,0.395626512290541,0.0166342655606611,0.810333032681413,0.254728919357531,0.318224963583625,0.122264933746878,0.0145243345664763,0.01985506310341,0.0322700097176995,0.342907919100833,0.277144879714096,0.0112009948591195,0.274760762434291,0.735797516541127,0.327518290713417,0.0217417076392281,0.937060899518585,0.00240644411176833,0.0164040084907719,0.000193620832837369,0.000158990226876072,0.594010906402936,0.00020356932106643,0.671535722424208,0.224979539683658,0.274760762434291,0.327518290713417,0.121279584415624,0.614509229969342,0.452599692461165,0.572492644391851,0.310401696582948,0.0156624361804904,0,0.81289957204815,0.0604416230106255,0.62426949912493,0.606293765718519,0.841274501306875,0.2785590222983,0.0270444497784431,0.56613263612552,1,0.0351955692078693
0,0.464632184468386,0.514664195377235,0.51346431821832,0.60562273886911,0.605629945660791,0.998950600094518,0.797164103471474,0.809070927348838,0.303169228634843,0.781351026571014,0.0002112678743665,3140000000,0.464193989414794,0.000727072707270727,0,0.171716320424761,0.171716320424761,0.171716320424761,0.203838517538054,0.322663931527198,0.011146906241965,0.094699128735445,0.161256307900881,0.0220684597973405,0.847836288341988,0.689658305535608,0.689658305535608,0.217624736604044,5460000000,0.000421754012577308,0.266036474967169,0.381347565291904,0.00596690805956924,0.00420842758522596,0.627429418775085,0.011691698811771,0.16627868307283,0.83372131692717,0.00520454311040833,0.379420599754408,0.00536584771375646,0.0946634748481443,0.160274489103386,0.397544019945795,0.04047976011994,0.00136142757144451,0.00464355704325476,4600000000,7560000000,0.0191935483870968,0.00430944582348016,0.39178218493476,0.00725120617613652,0.750916153380682,0.268902172794274,0.339335959528749,0.0313656635761708,0.00462607565956119,0.00157598584092552,0.105363265640002,0.345758602320165,0.301304800301553,0.00381753662821276,0.599670914926687,0.73195460121021,0.332509621695918,0.00630196585477234,0.925737860936408,0.00209693131954588,0.0217006491194502,0.00031609095468834,0.000255237216729926,0.593915597337954,7780000000,0.671542262257556,0.295707249160195,0.599670914926687,0.332509621695918,0.115557248906581,0.627265189021476,0.456866134197242,0.591995416931405,0.311242837700056,0.0481539753226101,0,0.779042231942601,0.00317400631886,0.623221718189026,0.605620432121899,0.838258364311525,0.283258050328872,0.0261267074163549,0.556624154452253,1,0.0215183674578451
0,0.497830643981865,0.564380723942434,0.548905187643878,0.611597169172228,0.611546721630465,0.999075044456795,0.797579124866519,0.809471153996382,0.303634257340215,0.781725483657362,0.000181780568420437,4410000000,0.46909405064459,0.000464046404640464,0.124405304180585,0.199780877333446,0.199780877333446,0.199780877333446,0.226434716838423,0.323618872462333,0.0167884205272472,0.104144613630812,0.181968818257136,0.0220776729846639,0.848027087751871,0.689356841310478,0.689356841310478,0.217592485375475,5910000000,0.00044014539221576,0.263870045302313,0.377174844454379,0.0136642319368738,0.00899453141473286,0.63062321064095,0.00210835407946452,0.0552649877558424,0.944735012244158,0.00541825206872913,0.369671850640709,0.00548284098664327,0.104124936896445,0.180989367317699,0.397801246746148,0.0734632683658171,0.000732452091343471,0.00863558153336436,4800000000,0.000122552635222081,0.0188709677419355,0.00902721677951912,0.395377761696931,0.00974325225207248,0.808335070898397,0.2590491507402,0.374924920364553,0.106347611438497,0.00916714142448187,0.0107936303730418,0.0519198779031307,0.360512278128978,0.277275362643122,0.0119601898613429,0.855885266823708,0.734861857709189,0.32786655362793,1170000000,0.953457670936015,0.00244268056237895,0.0163674890091314,0.000196009348637278,0.000137987066599479,0.593994762950012,0.000152508330314237,0.671525782058747,0.328274163333902,0.855885266823708,0.32786655362793,0.110938349104862,0.600964971370417,0.440822328729078,0.601809179245152,0.309736317600522,0.0214505755727941,0,0.816335177965192,0.0111759441243841,0.623925204105305,0.61159215348316,0.841206076860169,0.276308096244499,0.0267940919793141,0.565172353055978,1,0.0697366130878815
0,0.484034514697996,0.548789795028347,0.532790834627121,0.601731071361651,0.60170945098661,0.999006756046297,0.797418234905706,0.809337962109447,0.303495763864031,0.781588781557623,9220000000,0,0.46033902854315,0.000635063506350635,0.135135135135135,0.192490834773082,0.192490834773082,0.192490834773082,0.21924931455044,0.315201244960034,0.0440128862471074,0.104633173194365,0.175943360698953,0.0220749390542918,0.848010782925303,0.689303865782402,0.689303865782402,0.217576829310408,6980000000,0.000442216605933523,0.263934540876984,0.371884430535375,0.0136941850415443,0.00641994193293216,0.632539965205956,0.011428154551838,0.164615896242102,0.835384103757898,0.00603944018987033,0.377847066428381,0.00651871892366189,0.104654192518768,0.175009426136792,0.410450910542682,0.124437781109445,0.000726365231858623,0.00871328725071195,4280000000,0.00051820095757485,0.0380645161290323,0.0193175976381769,0.394902874200041,0.00593302895712403,0.85175698037423,0.354018255866516,0.660311749182243,0.0371757176994917,0.00709636136207813,0.00216428188225783,0.0908698846640313,0.33898599838872,0.277409896428697,0.0173828077741754,0.520577095146933,0.741311185523008,0.331571489022791,0.0118982475469428,0.935978059450807,0.00229444448575229,0.0163511901873599,0.000215922520542496,0.000115776856963637,0.594002487141441,3340000000,0.67154477236385,0.149184082862133,0.520577095146933,0.331571489022791,0.127541891320899,0.603283316254534,0.453118529681431,0.555740302111714,0.306260403316195,0.0214033543530994,0,0.802120269762791,0.00888042418723962,0.623870934435057,0.601729531331183,0.840682980661354,0.283067031612969,0.0276017281020576,0.567345660516164,1,0.0217754675207123
0,0.484668259152732,0.530473179241169,0.539215161411211,0.605543464160625,0.605543464160625,0.99897186078408,0.797344637778319,0.809273905014265,0.303440173114428,0.781528009474269,0.000188718758054805,0,0.464128565796868,0.000729072907290729,0,0.172264127091147,0.172264127091147,0.172264127091147,0.210834830292143,0.32319445426894,0.0218854454981321,0.0963276606139565,0.16713112902011,0.0220895094808992,0.847950210376966,0.688665649167199,0.688665649167199,0.217508590369746,7830000000,0.000448480155851096,0.263772913412748,0.38308930367721,0.00397814671405082,0.00229698048751882,0.459985137189901,0.0101286716092614,0.155667079844,0.844332920156,0.00495815906737355,0.377399722199234,0.00536584771375646,0.0963245232628202,0.166156398461655,0.401039357040177,0.0989505247376312,0.00106722936301016,0.00592185878907167,7570000000,8090000000,0.03,0.00942085395766932,0.392279686121978,0.0159802284977902,0.714626883651769,0.162353427603154,0.278963102812107,0.0164103011861225,0.00226918343650561,0.000681874876672989,0.127508631631687,0.347086188700304,0.276502140689756,0.00476806546393405,0.777970215630969,0.728795606801696,0.333265069187621,0.00648903816410894,0.930025161509169,0.00219773697201795,0.0261363609778804,0.000115200289489193,6790000000,0.593873527572786,1940000000,0.671572619214576,0.625832063298711,0.777970215630969,0.333265069187621,0.114571309298802,0.643281377797954,0.459332178059166,0.596968306484653,0.314635394897169,0.0706619591624075,0,0.791016039965838,0.00514566077170728,0.622802090015531,0.605543241371646,0.839559346615546,0.282124682597696,0.0254373767932209,0.588124668778955,1,0.0232369387877906
0,0.492126943889241,0.567978630614915,0.553830504845013,0.605795701869442,0.605795701869442,0.999079897440282,0.797469420877762,0.809418814662513,0.303432197050355,0.78168393969276,8450000000,1170000000,0.457621432106221,0.000638063806380638,0,0.184442290674645,0.184442290674645,0.184442290674645,0.230594686584098,0.305050576501379,0.0303250298712888,0.112042993241593,0.179709271672818,0.0221305816487436,0.848255884701301,0.689428225546023,0.689429812503564,0.217854941818522,69300000,0.000479947631731813,0.263983495349325,0.362868373011438,0.00992196592210321,0.00375052870477001,0.631957781400255,0.0148861470558732,0.18369259606373,0.81630740393627,0.0055753705611836,0.382355177897616,0.00582285268597056,0.112039344048724,0.178719553578162,0.408903530571807,0.0839580209895053,0.00113621377050511,0.0055674865616074,3100000000,0.000237540292961318,0.0333870967741936,0.0235007270537432,0.401268628027408,0.0127723204598647,0.825124962378005,0.397952501349609,0.692423085319581,0.00265801725720098,0.00551133880426378,0.000107851366265461,0.130586424639906,0.332952469805383,0.277546719651419,0.0117388338405914,0.675849536841401,0.739998516389539,0.335221366102283,0.00702231597528011,0.9347466422926,0.00239317078327992,0.0155837166098742,0.000345686009476713,0.000199983075987474,0.594011129125594,356000000,0.671561565501318,0.177200332632959,0.675849536841401,0.335221366102283,0.122925208746271,0.632554091053961,0.457826993852443,0.519068044476598,0.312029227885386,0.0294114531982903,0,0.810840552343636,0.0217501654043985,0.623548458024675,0.605792605556963,0.841849990130557,0.285575041763442,0.027578698238323,0.567310052686424,1,0.0191177950699851
0,0.49841563886316,0.557730047972089,0.543926334386209,0.606040732786578,0.606040732786578,0.999071462492793,0.797487958500074,0.809379234668742,0.303482228724997,0.781639588703522,9690000000,1770000000,0.460293735269201,0.000512051205120512,0.290515234335459,0.187054907083562,0.187054907083562,0.187054907083562,0.223314739529167,0.316191554077951,0.0264379811546198,0.108867356078495,0.180236499209159,0.0221369028750375,0.848141009786849,0.689540120479508,0.689540120479508,0.217607215615584,7340000000,0.000461681024004069,0.264095391286104,0.374185015461421,0.0142988633420801,0.00949984216836954,0.630797523321598,0.00415560966268159,0.0922997853493364,0.907700214650664,0.00568855149291628,0.370604563358482,0.00552244808423516,0.108847525526406,0.179239876329085,0.405063884687369,0.128935532233883,0.00055390421312124,0.0114022466345312,5900000000,0.000323781036265746,0.0287096774193548,0.0160392462141798,0.397853960787861,0.0065776163606175,0.85167633204655,0.434688397197341,0.638302104020129,0.044488829463327,0.00941658731050432,0.00279397477489039,0.0842021300962073,0.337844845054048,0.277275631950975,0.012953960412473,0.853458079111002,0.738000947407771,0.329413209909613,0,0.936285086593144,0.00237285648262495,0.0172984367300147,0.000206491278205969,0.000142545736140516,0.594001704582408,3960000000,0.671559312647035,0.200832843586462,0.853458079111002,0.329413209909613,0.110933233663468,0.624073809462042,0.454158532455588,0.556026055144754,0.31200505830171,0.0205051699396511,0,0.81042133062371,0.0044321181155407,0.624115856853293,0.606041833749941,0.841017069004283,0.277792712521765,0.026830883703873,0.56534095937091,1,0.0413438949393167
0,0.512553015161117,0.570322721325774,0.560683120081375,0.605449775868779,0.605449775868779,0.999054708145039,0.797465962366137,0.809369339670299,0.303478844940239,0.781632430790702,0.000104304117503329,1870000000,0.461353933385337,0.000937093709370937,0.229375442858589,0.183852345033922,0.183852345033922,0.183852345033922,0.22652926160537,0.317500176840914,0.0398233434668845,0.112612979399072,0.182270091135046,0.0220768196191142,0.848000030680366,0.689304615980512,0.689304615980512,0.217582015921196,9200000000,0.000470464966517957,0.26374804764902,0.376131664244998,0.00679436257609181,0.00535691782898537,0.631566348406186,0.00730628584977065,0.131420624603199,0.868579375396802,0.00538844126803689,0.375388909889215,0.00650470410451399,0.112641881218754,0.181283462785612,0.399516092081836,0.179910044977511,0.0015217148712122,0.00415426719665951,0.000220116130366071,0.000329076520503737,0.0409677419354839,0.0250253367213548,0.399776124465752,0.0102496132550975,0.764738670361164,0.366932801443996,0.424439673798198,0.0821855738022926,0.00573339542880942,0.00375240385642938,0.115998636480118,0.340572823162639,0.277675307977343,0.00309489237308306,0.835549901451867,0.732972516543,0.331684901239158,0.00401468873991429,0.9405617658142,0.0023484895701743,0.0231580634657798,0.000100000775701574,9050000000,0.593924054062548,569000000,0.671572809658365,0.25813976181126,0.835549901451867,0.331684901239158,0.113834454869794,0.643886872807311,0.459459474188317,0.564240205849589,0.314726883447519,0.042505281222242,0,0.812019944421618,0.0063695978975055,0.623700628039008,0.605449353688207,0.841379908392019,0.280077707731157,0.0270751769413577,0.566225786335906,1,0.028170114751069
0,0.477502071856871,0.543447448757087,0.528936238556668,0.603258911197913,0.603172429697747,0.998857353483229,0.797386969960613,0.809337962109447,0.303753414903493,0.781577553459082,0.00026503884403285,6620000000,0.459673049663236,0.00072007200720072,0,0.17668871939657,0.17668871939657,0.17668871939657,0.214900255270871,0.314670722218292,0.00747160336978387,0.0916049181662731,0.170143857799202,0.022060210597027,0.847923294472791,0.68916031825943,0.68916031825943,0.217563399870957,7300000000,0.000442141742787098,0.263723181885291,0.370766737453895,0.00580216598388149,0.00307802871412762,0.634004328707826,0.00622566319225964,0.119811349275932,0.880188650724068,0.00580843429308817,0.376303728837822,0.00562847323778883,0.0915856498444803,0.169127516778524,0.400250260241177,0.0374812593703148,0.000279995536303044,0.0226456661984399,2710000000,0.000113474662242668,0.0153225806451613,0.00854545187491738,0.388989394179236,0.00955657121522167,0.748168469286865,0.23639082813009,0.372729017155758,0.02252462058368,0.00358937386814719,0.00100513549599235,0.118697136342968,0.335828004623225,0.268198092000881,0.00606802634270168,0.936851749342742,0.731752473254352,0.331444077802814,0.00204924514412542,0.931987718379894,0.00224994107265405,0.0156391444425323,0.000427840944128927,0.000275434471407545,0.593907799593523,6820000000,0.671545074286866,0.161237615341623,0.936851749342742,0.331444077802814,0.112151589194007,0.631289754511254,0.456815359827832,0.545735770698244,0.312741159652291,0.0494610719948406,0,0.797775334224272,0.00392472076572298,0.623222063916614,0.603259762380826,0.840182711179179,0.279293958139475,0.046057004024202,0.569935225179668,1,0.0312180780618107
0,0.522839175157217,0.589893153074575,0.567589271374271,0.609586474293374,0.609586474293374,0.999137671053224,0.797631970924155,0.809458264458936,0.303595343815493,0.781735729297281,8750000000,4620000000,0.472197478674417,0,0.190302662212775,0.183852345033922,0.183852345033922,0.183852345033922,0.227947433109577,0.32294687698946,0.0177261521242646,0.109844475205602,0.18603600210891,0.0220549323730716,0.847997689655484,0.689303490683347,0.689352051584084,0.217582573407193,6940000000,0.000469416882468004,0.263768251082049,0.385399202712269,0.0276061541149638,0.0248157487270536,0.630620470952453,0.00159585624526943,0.0438068748677329,0.956193125132267,0.00609461241801717,0.36963718146295,0.00536584771375646,0.109808328040777,0.185046376593017,0.398890441478893,0.109445277361319,0.000517383056212147,0.0122322461648813,0.000170054996550176,0.000383544358380217,0.0230645161290323,0.0106135158556468,0.398193166142783,0.00434161584249469,0.887787954108758,0.601040790770584,0.638758757769983,0.27889192720996,0.0250215111490029,0.0334525800771461,0.0438583623401222,0.369820922033131,0.277037756682739,0.00701965012328686,0.896908184900254,0.738596656280141,0.327539267048591,0,0.940322221245257,0.00257967684405646,0.0129133445160333,0.000238564165915884,0.000229998829963589,0.594049846250687,0.000284228451944651,0.671557173943818,0.175109974497349,0.896908184900254,0.327539267048591,0.110933233663468,0.623730771034759,0.448828677096265,0.608769736164105,0.312456140725591,0.0105835390096409,0,0.82239438397296,0.0042760954099268,0.625372576243085,0.609587611642178,0.841484402173864,0.27593672967275,0.0267932294587562,0.565168259795576,1,0.0873383847701093
0,0.506215570613757,0.569123419101614,0.555222442314899,0.604635408408885,0.604635408408885,0.999061756525818,0.797521160211678,0.809416340912902,0.303560539172263,0.781676922131172,8410000000,214000000,0.463059980037409,0.000398039803980398,0.17744711003138,0.184610846571994,0.184610846571994,0.184610846571994,0.228420156944313,0.321426045129801,0.0279353267692122,0.108378796514942,0.184153046621978,0.0221106539828522,0.848050050970817,0.689465648890203,0.689465648890203,0.217599938432308,7840000000,0.00047368408181424,0.264096945396337,0.382437316046347,0.00762431318467025,0.00584164184821463,0.630893069957946,0.00723059666785216,0.130664812407413,0.869335187592587,0.00511394274785672,0.372854704831094,0.00542068831042215,0.108350839480841,0.183153608325164,0.405877096498902,0.118440779610195,0.000399703772838404,0.0158178099796343,0.000121904593032598,0.000155082038398313,0.0311290322580645,0.0166649530719857,0.397548675968431,0.0151755497904814,0.782647120088667,0.45578371544184,0.545013255643992,0.00487744259819223,0.00620657199746592,0.000194408710462173,0.132944547380742,0.345506271314303,0.277436767981022,0.00401558002825985,0.965045727137861,0.734292107623931,0.332459429108637,0,0.938078483839702,0.00252691413554379,0.0112564572898643,0.00019669364828864,0.000168524715683776,0.593945482101178,48600000,0.671569778189281,0.399131240655788,0.965045727137861,0.332459429108637,0.110933233663468,0.63965515610896,0.458638328925292,0.585190404052854,0.314019541548749,0.0380233748110101,0,0.815523231718401,0.00510137389645604,0.623772873337025,0.604636731146188,0.841664407720689,0.280022629867639,0.026867349012808,0.565497264378689,1,0.028355089167236
0,0.514015502364354,0.55952900130833,0.567482199261202,0.606307384078756,0.606307384078756,0.999034371833284,0.797454618448005,0.809367256512732,0.303501564637902,0.781630465873458,0.000138301246711732,6620000000,0.463821578051215,0.000583058305830583,0.139386577588825,0.183388816316211,0.183388816316211,0.183388816316211,0.226151082537582,0.321956567871543,0.0397930940605291,0.108867356078495,0.180613090306545,0.0220722209269854,0.84800764195222,0.689324496230428,0.689324496230428,0.217583923983386,664000000,0.000449927510015316,0.263884032294411,0.377361126634626,0.00760871260932103,0.00535941319073173,0.631329707812222,0.00893041154852771,0.146295008616259,0.853704991383741,0.00504294743613349,0.374504286676076,0.00536584771375646,0.108871952708975,0.179647085438504,0.402448745550445,0.145427286356822,0.000929260548020249,0.00680053113138671,0.000138145800568289,0.000139195585684339,0.04,0.00967348677349705,0.394303611406345,0.00916315374741573,0.773625696882654,0.298273926032947,0.393168616617106,0.0519746992126154,0.00562376399723606,0.00285212739417611,0.0964336476430058,0.345244802912943,0.277611008256376,0.00548015688783004,0.622484281882719,0.733801690714916,0.331207988195549,0.00983078648851093,0.938024230850192,0.00232495758346737,0.025657651445824,0.000101290115009867,795000000,0.593931403108177,3920000000,0.671575581875937,0.547538304442424,0.622484281882719,0.331207988195549,0.118169040921053,0.648559790321907,0.460254910695768,0.586344860320736,0.315603421889399,0.0380975526707697,0,0.810219476473392,0.00256618914559225,0.623676300441322,0.606305261575359,0.841346586082202,0.281255916868332,0.0269966699385772,0.565978781578617,1,0.0249554461227206
0,0.524984156388632,0.562254688181422,0.579849028320574,0.61011977687773,0.609456752043126,0.999067649434339,0.79749224705449,0.809400066244411,0.303497697455321,0.781664711574008,0.000155415447809839,7010000000,0.462981136190165,0.00056005600560056,0.118939163882984,0.219712612195019,0.219712612195019,0.219712612195019,0.234660111562825,0.323052981537809,0.0453136107203896,0.117824281410309,0.188220230473752,0.0220901416035285,0.84802805239529,0.689355514036899,0.689355514036899,0.217588300912132,9910000000,0.000459435129611314,0.264094614230987,0.377649864014008,0.00763616962193566,0.006027546298318,0.631576279776989,0.0116205692191247,0.16585542824319,0.83414457175681,0.00509898173034512,0.379104103712286,0.00586063176367359,0.117804159134952,0.187286026694819,0.402775637942561,0.103448275862069,0.000653322918040437,0.00966710358342904,0.000142349407224586,0.000102127196018401,0.0311290322580645,0.0125023867925914,0.396395377761697,0.0177119288428585,0.774442594777703,0.343848951524547,0.402014585065834,0.0778639991729927,0.00636559701501902,0.00419487950027844,0.0982340377556209,0.343362009462078,0.277390172314549,0.00363632662668298,0.559675904386996,0.734157836318762,0.332062059371313,0.0180938054922598,0.93709240199667,0.00234809699254864,0.0193853886906462,0.000179874165382276,0.000158212948364283,0.593943181859728,9630000000,0.671587725671044,0.499696900616887,0.559675904386996,0.332062059371313,0.126558845470506,0.659068332602392,0.461762288558616,0.579096982842835,0.317978918726442,0.0379650979354522,0,0.809356853996523,0.00868763343307424,0.624463127550314,0.610120923361719,0.841449251699113,0.283206765744884,0.0270048632165352,0.566005986595131,1,0.0215862621733331
0,0.535172817237849,0.560946358482338,0.574763102949837,0.605341673993572,0.605341673993572,0.999019812882822,0.797469005856367,0.80937493815626,0.303557397086416,0.781621202692161,0.000137491791254389,0,0.468360970618086,0.000664066406640664,0.188683065087559,0.194724200412962,0.194724200412962,0.194724200412962,0.224260187198639,0.331682818136804,0.0387343648380901,0.105854572103249,0.182345409354523,0.0221196301241895,0.848097789056106,0.689892453907251,0.689892453907251,0.217655680395216,732000000,0.000451973769350938,0.264313743773846,0.386749748519057,0.00585083977897105,0.00461080466682554,0.631622854481445,0.00792091848366299,0.137376424705989,0.862623575294011,0.00508746897709271,0.375309506288541,0.00536584771375646,0.105867409253017,0.18138149460825,0.400262317747444,0.130434782608696,0.000937376360666714,0.00674929659247621,0.000181710451369908,0.000119526644228943,0.0343548387096774,0.0226223873801096,0.396395377761697,0.0241947470248275,0.749285596400589,0.235627584788957,0.301161128158323,0.0235866568052359,0.00448354534213974,0.00130733150585673,0.0954694828927523,0.354499718083458,0.268126040906258,0.00388669969272582,0.655903791240516,0.731821161084082,0.330880275152979,0.0165972267296731,0.936075033349357,0.00233452881227056,0.0226323547451212,8890000000,7250000000,0.59391350142291,2060000000,0.671571719198327,0.533073258215814,0.655903791240516,0.330880275152979,0.119818370019424,0.642074787616417,0.45911631569399,0.626308483457735,0.314417594766142,0.0490652489154304,0,0.809804887542035,0.00527482080408359,0.622573745029327,0.605340696170218,0.84123816731901,0.280523365522432,0.0270386423598252,0.566114537617096,1,0.0268016954861439
0,0.532247842831375,0.580898386393371,0.584613737352107,0.612937632424797,0.612930425633117,0.999119761233212,0.797600567638596,0.809487949454265,0.303577941493878,0.781756080225887,0.000159000179120929,1120000000,0.464499299631783,0.000672067206720672,0.128757971454601,0.191943028106696,0.191943028106696,0.191943028106696,0.234471022028931,0.32422013156964,0.0234432899254352,0.112612979399072,0.189350003765911,0.0221838853894668,0.848133339695274,0.689885817539355,0.689885817539355,0.217646760619273,9370000000,0.000610009871454488,0.264563955521365,0.382670168771655,0.0061453786415643,0.00411921840279381,0.631354022547636,0.00746222380287984,0.132992713970433,0.867007286029567,0.00504194632715502,0.375773625926282,0.00536584771375646,0.112576742065237,0.187587663072167,0.400835719156564,0.0929535232383808,0.000736509997666704,0.00857410008667176,7780000000,8250000000,0.0285483870967742,0.0120940616600326,0.39835146197508,0.0217624147538939,0.753546099103453,0.23977775495189,0.341606619576536,0.0213946871053072,0.00421415465744744,0.00109834943974729,0.103112105524362,0.347540517931576,0.281942551768008,0.00534062464319721,0.732724006384203,0.732143094617746,0.331120101594647,0.0105531016132243,0.938839883308087,0.0024628881952493,0.0174887992770609,0.000166423458680349,0.000119363721567242,0.593918529772776,2890000000,0.671568772970991,0.581038975010539,0.732724006384203,0.331120101594647,0.117153453693106,0.639553996419068,0.458629746114195,0.594331684828477,0.313994723024895,0.0468144375690226,0,0.819801330881413,0.00308949479354918,0.623141521958518,0.612933854902113,0.842047178566576,0.280190799539206,0.0268766656065058,0.565535598475528,1,0.0278018984535082
0,0.50987178862185,0.570540776275622,0.561700305155522,0.60456334049208,0.60456334049208,0.999048006405938,0.797529045618183,0.809430792818523,0.303603078180655,0.781663448412922,9670000000,4180000000,0.465111597594424,0.00102010201020102,0.117319566757769,0.210231342969112,0.210231342969112,0.210231342969112,0.227474709274842,0.320683313291363,0.0294931711965153,0.107238824199984,0.185734729231001,0.0220753025248037,0.848026228983949,0.689403584423487,0.689403584423487,0.217585128551343,6700000000,0.000455068112736512,0.263972616577694,0.376159606572035,0.0224860452853501,0.0175136964167853,0.630622868179888,0.00249318341403806,0.0632161320555068,0.936783867944493,0.00530643375755048,0.369661785395553,0.00536584771375646,0.10719461950592,0.184789985672272,0.39831971951561,0.11544227886057,0.00103679506558591,0.00610374140220394,0.000132795755733003,0.000152056047405175,0.0248387096774194,0.00822231687792841,0.394326225096674,0.00684632848312811,0.863492462641551,0.504282018490767,0.561275008854292,0.0379652326427253,0.019488665222464,0.00422549351179874,0.0473037716456216,0.348373658815894,0.277069744152378,0.00808775008681628,0.685509274952529,0.737868904483162,0.327769047177082,0,0.956284028434261,0.0025339504155351,0.0128782702377284,0.000195645578176765,0.000180608578277261,0.594019673758133,3650000000,0.6715530247299,0.377544617737909,0.685509274952529,0.327769047177082,0.110933233663468,0.617015164729653,0.449219504714056,0.580967629014793,0.311482558537157,0.0130293108738624,0,0.81887359759303,0.00129207120911582,0.626903916053325,0.604560495441228,0.841395672914898,0.276587320459878,0.0267940829482607,0.565172310230834,1,0.0610194734924817
